Id,GrLivArea,BedroomAbvGr,FullBath,HalfBath,BsmtFullBath,GarageArea,GarageCars,YearBuilt,YearRemodAdd,OverallQual,OverallCond,LotArea,TotalBsmtSF,Neighborhood,BldgType,SaleCondition,SalePrice
1438,3438,4,1,0,0.0,685.0,3,1962,1982,1,6,13066,2307.0,Crawfor,TwnhsI,Normal,500908
1439,1935,5,2,1,1.0,499.0,2,1942,1970,10,9,8171,1371.0,NAmes,1Fam,Partial,367427
1440,4799,5,2,0,0.0,247.0,1,1918,1930,2,3,9814,1313.0,NoRidge,1Fam,AdjLand,800000
1441,4007,5,2,1,1.0,13.0,0,1951,1968,8,7,17042,1276.0,ClearCr,1Fam,Normal,615499
1442,2807,1,2,0,0.0,471.0,2,1954,1958,8,5,8780,588.0,SawyerW,TwnhsE,Abnorml,447179
1443,4705,3,4,1,1.0,464.0,2,1922,1942,4,8,1895,1701.0,Veenker,TwnhsI,Partial,667542
1444,2448,2,3,1,0.0,495.0,2,1966,1995,1,9,8512,2590.0,Crawfor,TwnhsI,Abnorml,442037
1445,1128,5,1,1,1.0,450.0,2,1991,2008,4,7,8751,769.0,SawyerW,1Fam,Alloca,272467
1446,661,4,2,0,1.0,600.0,3,1932,1959,1,4,9240,170.0,Gilbert,Duplx,Normal,222279
1447,4721,2,3,0,0.0,90.0,0,2018,2029,7,5,2807,1694.0,Veenker,1Fam,Family,652900
1448,4818,3,2,1,0.0,267.0,1,1975,2004,9,6,3892,1197.0,NWAmes,2FmCon,Abnorml,627038
1449,3826,4,2,1,0.0,480.0,2,1995,2011,10,8,7494,2392.0,Gilbert,2FmCon,Partial,622080
1450,963,3,1,1,0.0,611.0,3,1908,1912,9,3,9343,2569.0,Crawfor,TwnhsE,Family,361262
1451,1821,3,1,1,1.0,645.0,3,1994,2004,8,8,2036,2851.0,ClearCr,TwnhsI,AdjLand,465443
1452,684,1,3,1,1.0,645.0,3,1941,1955,9,8,8704,1179.0,Mitchel,TwnhsI,Family,325067
1453,730,3,3,1,1.0,626.0,3,1987,1989,8,1,7422,2705.0,Mitchel,1Fam,Normal,340392
1454,1607,2,3,0,,684.0,3,1998,2024,7,3,2139,353.0,NAmes,2FmCon,Alloca,331248
1455,3074,5,2,0,0.0,418.0,2,1930,1937,10,3,6132,1118.0,Gilbert,2FmCon,Normal,501255
1456,794,5,1,0,1.0,7.0,0,1931,1951,4,6,6589,797.0,Somerst,2FmCon,AdjLand,233626
1457,4930,4,1,1,0.0,423.0,2,1907,1934,5,2,4155,2769.0,NridgHt,2FmCon,Abnorml,800000
1458,2548,1,2,1,0.0,498.0,2,1974,1987,10,3,15410,1800.0,NridgHt,TwnhsE,Alloca,656245
1459,1687,5,2,0,0.0,11.0,0,1995,2013,4,2,2838,1097.0,NAmes,TwnhsE,Normal,291611
1460,2822,2,4,0,1.0,658.0,3,1950,1965,3,1,12191,456.0,Somerst,TwnhsI,Family,504360
1461,4055,3,4,0,1.0,418.0,2,1919,1941,2,5,13808,2348.0,NridgHt,TwnhsE,Partial,733963
1462,1906,5,1,1,0.0,639.0,3,1938,1939,3,3,16414,1964.0,Timber,2FmCon,AdjLand,448493
1463,713,5,3,0,1.0,55.0,0,1949,1959,6,5,11593,2558.0,NoRidge,1Fam,AdjLand,455147
1464,729,1,2,0,1.0,601.0,3,2012,2030,9,2,11539,1314.0,Crawfor,2FmCon,Normal,346062
1465,4333,2,1,0,1.0,224.0,1,1915,1917,2,3,15574,449.0,CollgCr,TwnhsE,Abnorml,509981
1466,1002,4,2,1,1.0,458.0,2,1942,1967,7,9,17300,1003.0,Somerst,TwnhsI,Alloca,354523
1467,3360,3,1,1,,401.0,2,1978,1996,8,8,5402,1860.0,NWAmes,2FmCon,Family,489991
1468,2230,2,2,1,1.0,,2,1929,1929,9,3,16227,722.0,Crawfor,1Fam,Family,419148
1469,3998,3,2,1,,660.0,3,2008,2008,8,2,10053,212.0,NAmes,1Fam,AdjLand,518112
1470,772,5,1,0,1.0,21.0,0,2011,2015,2,9,3318,2469.0,NWAmes,1Fam,Abnorml,233488
1471,4540,2,3,0,1.0,416.0,2,1946,1965,5,7,12829,1591.0,NridgHt,TwnhsE,Partial,800000
1472,3641,4,2,1,0.0,649.0,3,1991,2006,10,5,19574,1190.0,Veenker,Duplx,Partial,684846
1473,2521,4,3,1,0.0,71.0,0,1992,2006,10,7,4103,1658.0,NWAmes,TwnhsE,Partial,451127
1474,1431,5,1,1,0.0,,1,1983,1999,7,2,1772,2215.0,CollgCr,1Fam,Partial,356242
1475,4897,2,1,1,0.0,233.0,1,1922,1936,10,4,18455,4.0,NWAmes,Duplx,Family,601682
1476,1859,2,2,1,1.0,499.0,2,1906,1916,7,4,12541,1321.0,Somerst,1Fam,Partial,400798
1477,2707,3,1,1,0.0,633.0,3,1942,1942,1,7,5553,762.0,NoRidge,2FmCon,Normal,508148
1478,2273,3,3,0,1.0,633.0,3,1916,1916,10,2,16161,275.0,NWAmes,TwnhsE,Alloca,448891
1479,1537,3,1,0,0.0,673.0,3,1935,1955,2,5,8783,107.0,NWAmes,2FmCon,AdjLand,285782
1480,2374,4,3,0,0.0,248.0,1,1978,2000,4,8,7640,1321.0,Blmngtn,TwnhsE,Partial,410523
1481,1181,4,4,0,0.0,439.0,2,1972,1979,3,2,6861,1631.0,ClearCr,2FmCon,AdjLand,337079
1482,507,2,1,1,1.0,78.0,0,1925,1932,8,2,12573,1523.0,NoRidge,Duplx,Family,331857
1483,1804,4,2,1,0.0,203.0,1,1902,1914,1,8,3989,2348.0,Gilbert,Duplx,Family,278095
1484,1004,2,3,0,1.0,71.0,0,1927,1946,7,8,8199,1373.0,Blmngtn,2FmCon,Alloca,285207
1485,2366,3,2,1,0.0,38.0,0,1955,1972,9,4,7143,1769.0,Gilbert,1Fam,AdjLand,420856
1486,4382,1,1,1,1.0,688.0,3,1995,2011,8,1,2621,2448.0,StoneBr,Duplx,Normal,778289
1487,1231,2,1,1,1.0,672.0,3,1944,1945,4,5,15618,1971.0,Gilbert,TwnhsI,AdjLand,324109
1488,505,5,3,0,,494.0,2,1935,1947,9,3,1656,2732.0,Gilbert,TwnhsE,Alloca,325094
1489,999,3,4,0,,12.0,0,1967,1989,4,6,19254,664.0,SawyerW,TwnhsE,Family,297771
1490,2786,4,2,1,1.0,18.0,0,1908,1925,7,2,3254,2360.0,CollgCr,TwnhsI,Alloca,463152
1491,1736,1,2,0,0.0,90.0,0,1927,1951,6,8,8127,,Gilbert,1Fam,Family,318876
1492,2702,4,3,0,0.0,,2,1904,1924,1,7,3320,1748.0,ClearCr,TwnhsE,AdjLand,415898
1493,631,2,1,1,1.0,81.0,0,1964,1990,1,6,8287,11.0,Gilbert,2FmCon,Normal,142739
1494,1998,4,1,1,1.0,268.0,1,1954,1971,2,5,12801,,Gilbert,TwnhsE,Partial,364091
1495,2345,5,3,0,1.0,649.0,3,1971,1988,10,2,3118,2575.0,NWAmes,TwnhsI,Abnorml,509628
1496,2440,3,1,0,0.0,604.0,3,1975,1991,10,9,11228,1933.0,SawyerW,TwnhsI,Family,477281
1497,2980,1,3,1,0.0,607.0,3,1948,1955,5,3,15779,,NoRidge,Duplx,Alloca,646880
1498,4012,3,2,0,0.0,271.0,1,2006,2019,10,4,9926,863.0,NWAmes,TwnhsI,Partial,566728
1499,2602,1,4,1,0.0,409.0,2,2012,2017,1,9,3580,1708.0,NWAmes,TwnhsE,Partial,416617
1500,4285,3,1,0,1.0,0.0,0,1913,1925,10,1,14300,2435.0,CollgCr,1Fam,Normal,620673
1501,2883,1,4,0,1.0,621.0,3,2013,2017,3,2,4949,1334.0,Crawfor,2FmCon,Normal,467532
1502,1671,4,1,1,1.0,91.0,0,1924,1938,1,7,1811,2570.0,Gilbert,TwnhsI,Abnorml,279521
1503,1530,2,1,0,0.0,462.0,2,1930,1958,8,4,9580,2387.0,ClearCr,TwnhsI,Abnorml,408091
1504,1951,2,3,0,0.0,471.0,2,1965,1978,4,6,6513,801.0,ClearCr,TwnhsI,Abnorml,370292
1505,3188,1,2,1,0.0,665.0,3,1903,1925,3,6,2026,584.0,SawyerW,2FmCon,Family,403316
1506,1591,5,3,1,1.0,256.0,1,1944,1957,8,8,15881,2708.0,NWAmes,2FmCon,Alloca,421518
1507,4613,5,1,0,1.0,25.0,0,1923,1950,4,6,12595,1767.0,Timber,TwnhsI,AdjLand,632856
1508,2659,5,1,0,0.0,,3,1959,1965,8,4,18334,2546.0,SawyerW,1Fam,Abnorml,523409
1509,4384,1,2,0,0.0,454.0,2,2000,2025,2,5,10386,2766.0,Veenker,TwnhsI,Family,638938
1510,3574,2,4,1,0.0,298.0,1,2013,2034,1,7,9609,1273.0,StoneBr,TwnhsE,AdjLand,637515
1511,2000,5,2,1,1.0,,1,1926,1952,4,4,17088,137.0,Mitchel,TwnhsE,AdjLand,333134
1512,1527,3,3,1,1.0,273.0,1,1967,1970,7,2,3007,2727.0,Timber,Duplx,Partial,416876
1513,3847,1,4,0,0.0,281.0,1,1958,1984,3,5,8190,1750.0,Timber,TwnhsI,AdjLand,578094
1514,1988,1,4,0,1.0,,1,1951,1978,2,9,16276,361.0,Veenker,TwnhsE,Family,365376
1515,1610,2,2,0,1.0,266.0,1,1977,1985,8,2,6912,1589.0,Crawfor,1Fam,Alloca,386929
1516,4686,5,3,0,1.0,282.0,1,2021,2039,5,2,17875,83.0,StoneBr,Duplx,Partial,800000
1517,2671,1,2,0,,7.0,0,1949,1966,5,9,6754,869.0,StoneBr,TwnhsI,Alloca,475091
1518,718,5,3,0,,602.0,3,1908,1909,3,8,9152,1043.0,Somerst,1Fam,Family,302805
1519,2726,4,2,0,1.0,44.0,0,2012,2027,1,2,18101,1363.0,Timber,TwnhsE,Abnorml,482703
1520,2573,5,2,1,1.0,5.0,0,2014,2033,1,2,6002,1696.0,StoneBr,2FmCon,Family,507999
1521,4387,5,2,0,0.0,33.0,0,1939,1945,7,7,19410,2518.0,Mitchel,Duplx,AdjLand,590239
1522,3702,2,3,1,0.0,619.0,3,1961,1971,1,8,2313,1054.0,CollgCr,TwnhsI,Abnorml,473197
1523,1361,5,3,0,1.0,295.0,1,2006,2023,3,7,6417,2205.0,NoRidge,Duplx,Family,493269
1524,1177,1,4,0,1.0,265.0,1,1961,1988,10,8,12435,2826.0,NridgHt,1Fam,Alloca,528798
1525,3216,2,3,1,0.0,204.0,1,1959,1960,4,5,12491,2245.0,SawyerW,1Fam,Partial,455573
1526,713,2,1,1,,62.0,0,2013,2041,8,8,18332,764.0,Veenker,TwnhsE,Abnorml,327765
1527,1935,1,3,1,1.0,273.0,1,2001,2025,4,6,19256,2033.0,StoneBr,TwnhsI,Family,520445
1528,1121,1,2,1,1.0,32.0,0,1962,1987,10,5,14040,843.0,Blmngtn,2FmCon,Alloca,312020
1529,592,1,1,0,1.0,688.0,3,1919,1920,9,6,13705,1433.0,SawyerW,TwnhsI,Normal,299807
1530,4634,1,1,1,0.0,97.0,0,1953,1970,5,4,7369,1904.0,Somerst,Duplx,AdjLand,562870
1531,904,2,3,1,0.0,298.0,1,1983,1994,7,6,16404,879.0,NWAmes,1Fam,Normal,325682
1532,541,1,4,1,,609.0,3,1933,1960,5,8,13393,11.0,ClearCr,Duplx,Abnorml,254740
1533,4698,1,2,1,0.0,644.0,3,1966,1988,10,9,1945,2511.0,NridgHt,TwnhsI,AdjLand,800000
1534,1347,5,2,1,0.0,477.0,2,1981,2000,4,6,16893,2182.0,NWAmes,2FmCon,Abnorml,368161
1535,4174,1,1,1,1.0,44.0,0,1910,1910,9,1,8153,369.0,Mitchel,TwnhsI,AdjLand,449001
1536,640,1,3,1,,248.0,1,1970,1996,7,6,10302,1132.0,NAmes,TwnhsE,Partial,262945
1537,1191,1,1,0,0.0,32.0,0,1990,2004,7,3,10492,785.0,NridgHt,2FmCon,AdjLand,394620
1538,997,1,3,1,1.0,441.0,2,1926,1930,4,3,16665,2933.0,CollgCr,TwnhsE,Alloca,345346
1539,3678,3,3,1,0.0,269.0,1,1967,1993,9,8,6456,2825.0,Blmngtn,Duplx,Normal,599424
1540,3290,5,4,0,1.0,402.0,2,1987,2014,8,5,8750,2074.0,NridgHt,1Fam,Alloca,773899
1541,2639,4,1,0,0.0,479.0,2,1905,1919,9,8,2223,1322.0,NAmes,TwnhsI,Abnorml,420491
1542,1587,3,1,1,0.0,,3,1979,1998,9,4,7947,156.0,NridgHt,2FmCon,Normal,457279
1543,899,1,2,0,1.0,213.0,1,1931,1949,2,6,3134,740.0,Veenker,Duplx,Partial,214547
1544,3061,4,3,1,,677.0,3,1948,1957,9,6,12285,,NAmes,TwnhsE,Abnorml,464438
1545,1538,1,1,0,0.0,252.0,1,1979,2001,9,9,18024,2368.0,CollgCr,1Fam,Abnorml,376162
1546,3155,4,4,1,1.0,431.0,2,1900,1929,3,2,10096,264.0,Gilbert,TwnhsE,Partial,438719
1547,3593,3,1,1,1.0,445.0,2,1902,1930,10,6,18373,2032.0,Crawfor,2FmCon,Family,636379
1548,4322,5,1,0,0.0,651.0,3,1954,1974,6,4,19576,2857.0,NWAmes,Duplx,AdjLand,639506
1549,2722,2,1,0,0.0,221.0,1,2016,2026,4,5,2495,923.0,NridgHt,Duplx,Alloca,529950
1550,521,4,3,1,1.0,660.0,3,1900,1927,3,8,11053,2052.0,Gilbert,TwnhsE,Normal,299807
1551,1763,3,3,0,0.0,262.0,1,1997,2024,4,2,11273,2637.0,NoRidge,1Fam,Normal,548583
1552,4340,3,2,0,0.0,236.0,1,1909,1909,1,5,8625,1282.0,StoneBr,1Fam,Partial,645963
1553,2899,5,3,1,0.0,246.0,1,1960,1970,7,4,16863,1346.0,Crawfor,Duplx,Alloca,507158
1554,3286,4,3,1,1.0,461.0,2,1952,1968,8,9,8806,601.0,ClearCr,1Fam,Family,532225
1555,2560,3,2,0,1.0,450.0,2,1957,1974,7,2,2521,1282.0,StoneBr,2FmCon,Normal,564996
1556,1232,3,2,0,1.0,43.0,0,1910,1931,6,3,11636,2620.0,NWAmes,TwnhsE,Partial,319091
1557,4535,4,1,1,0.0,695.0,3,1992,2007,4,1,5235,1990.0,Veenker,TwnhsI,Partial,675466
1558,3978,2,1,1,0.0,687.0,3,1933,1933,8,4,8065,604.0,SawyerW,TwnhsE,Alloca,521983
1559,4978,1,2,0,0.0,37.0,0,1994,1998,9,1,10784,1579.0,NoRidge,2FmCon,Abnorml,800000
1560,4349,3,1,0,0.0,671.0,3,1980,2002,1,5,14873,2120.0,Timber,TwnhsI,Partial,648134
1561,1810,1,2,0,0.0,481.0,2,1967,1987,4,3,6645,232.0,Veenker,Duplx,Family,370204
1562,1644,1,1,0,1.0,11.0,0,1937,1956,10,4,8542,,CollgCr,1Fam,Partial,368493
1563,1618,3,3,1,1.0,259.0,1,1980,1993,9,6,2756,603.0,ClearCr,TwnhsE,Alloca,405146
1564,4634,4,1,0,0.0,679.0,3,2022,2030,10,7,8606,883.0,StoneBr,Duplx,AdjLand,800000
1565,3006,4,1,1,1.0,205.0,1,2013,2022,2,1,12234,1249.0,CollgCr,2FmCon,AdjLand,451906
1566,2545,2,3,0,1.0,633.0,3,2012,2032,5,2,12914,1514.0,NAmes,TwnhsE,Abnorml,422053
1567,4857,3,1,1,1.0,279.0,1,1927,1942,2,3,6924,2748.0,StoneBr,TwnhsE,Family,752363
1568,3215,1,2,0,1.0,93.0,0,1971,1974,9,5,2625,,Timber,2FmCon,Abnorml,517680
1569,4592,4,2,1,0.0,299.0,1,1948,1959,6,8,12180,767.0,Crawfor,1Fam,Family,622001
1570,4930,2,1,1,0.0,460.0,2,2018,2042,3,2,13624,1136.0,Gilbert,Duplx,Family,629912
1571,857,4,3,0,0.0,404.0,2,2016,2033,1,1,3075,2571.0,StoneBr,1Fam,AdjLand,374877
1572,2126,5,3,1,1.0,602.0,3,2006,2031,8,6,10841,2895.0,Timber,TwnhsE,Family,571986
1573,3803,4,1,0,1.0,81.0,0,1920,1935,9,9,3259,1363.0,Timber,Duplx,Alloca,578739
1574,4159,2,3,1,0.0,673.0,3,1939,1953,9,8,9880,2079.0,Blmngtn,2FmCon,Alloca,633117
1575,1168,5,3,1,0.0,419.0,2,1987,2015,10,6,13355,2751.0,NridgHt,Duplx,Normal,586138
1576,1932,4,2,1,1.0,,0,1992,2007,9,1,14806,2539.0,Blmngtn,2FmCon,Normal,440843
1577,2966,4,3,1,0.0,614.0,3,1943,1947,8,6,14704,2043.0,ClearCr,2FmCon,Normal,600956
1578,4096,5,4,0,,287.0,1,1916,1928,9,5,15527,1621.0,Veenker,2FmCon,Normal,692092
1579,1008,5,2,0,1.0,476.0,2,1916,1935,10,5,5962,2953.0,SawyerW,TwnhsE,Family,388732
1580,3203,1,2,1,1.0,494.0,2,1984,1994,5,5,17155,717.0,SawyerW,TwnhsI,Abnorml,457421
1581,1833,5,2,0,0.0,11.0,0,1955,1967,8,6,7968,1088.0,SawyerW,TwnhsE,Normal,368900
1582,1473,4,3,1,0.0,69.0,0,1960,1986,9,7,8433,2138.0,Mitchel,2FmCon,Family,367244
1583,2819,2,3,1,0.0,492.0,2,2000,2013,2,2,16070,62.0,Timber,TwnhsI,Abnorml,465228
1584,2363,2,1,0,0.0,253.0,1,1902,1911,7,1,7550,1501.0,SawyerW,1Fam,Alloca,365817
1585,3360,4,2,1,0.0,77.0,0,1992,1995,4,1,2885,2563.0,StoneBr,2FmCon,Family,654837
1586,1929,2,3,1,0.0,60.0,0,1933,1945,2,4,14715,530.0,Veenker,1Fam,AdjLand,351598
1587,4204,3,1,0,1.0,600.0,3,2014,2036,2,5,13748,2409.0,CollgCr,TwnhsI,Family,626328
1588,851,4,4,1,0.0,42.0,0,2017,2025,2,8,12263,1237.0,NWAmes,1Fam,Family,283950
1589,4378,4,3,0,0.0,26.0,0,1961,1975,9,4,4150,2581.0,CollgCr,Duplx,Normal,648810
1590,634,5,3,1,1.0,408.0,2,1938,1957,8,5,13188,1904.0,CollgCr,1Fam,Normal,360051
1591,3811,1,1,1,1.0,59.0,0,1928,1955,2,9,5170,471.0,Somerst,2FmCon,Partial,441250
1592,2059,2,3,1,,492.0,2,1922,1946,7,7,11777,2205.0,CollgCr,TwnhsE,AdjLand,448320
1593,2225,5,2,0,0.0,405.0,2,2022,2030,7,7,10896,168.0,Crawfor,TwnhsI,Alloca,434038
1594,585,3,3,0,0.0,432.0,2,1923,1927,6,4,15794,729.0,Crawfor,1Fam,Abnorml,294442
1595,3659,2,3,0,,266.0,1,1954,1974,7,2,19566,2665.0,CollgCr,1Fam,Abnorml,605576
1596,1244,2,2,1,0.0,,3,1958,1965,10,9,5015,2627.0,Blmngtn,2FmCon,Abnorml,387753
1597,3466,2,2,1,1.0,411.0,2,1983,1994,6,5,3622,139.0,Veenker,TwnhsI,Abnorml,540702
1598,3763,3,3,0,0.0,219.0,1,2003,2006,7,1,11780,1138.0,StoneBr,1Fam,Family,704434
1599,4303,2,3,0,1.0,2.0,0,1968,1991,6,5,19111,282.0,Veenker,1Fam,Partial,606923
1600,3686,4,3,1,0.0,299.0,1,1993,1997,4,1,4424,813.0,ClearCr,Duplx,Family,544040
1601,1856,3,2,0,0.0,,0,1969,1980,9,9,10516,2902.0,StoneBr,2FmCon,Normal,520391
1602,3823,4,4,0,,94.0,0,1953,1965,5,5,9034,585.0,StoneBr,1Fam,Normal,627808
1603,4216,1,1,1,1.0,268.0,1,1919,1920,8,8,7383,1924.0,NAmes,Duplx,Alloca,508279
1604,1927,4,2,0,1.0,34.0,0,1925,1948,7,5,13783,2412.0,Veenker,TwnhsE,Abnorml,453544
1605,1058,5,3,1,0.0,94.0,0,1953,1971,7,1,6966,2642.0,NWAmes,1Fam,Normal,341089
1606,4505,1,1,0,1.0,226.0,1,1905,1921,8,6,10621,1062.0,NridgHt,TwnhsE,AdjLand,735192
1607,1165,2,2,1,1.0,418.0,2,1938,1943,8,6,17139,2090.0,NAmes,1Fam,Normal,316178
1608,3172,4,3,0,1.0,80.0,0,1956,1957,6,3,8522,1450.0,Timber,TwnhsE,Normal,520152
1609,1563,4,3,1,1.0,255.0,1,1958,1959,7,7,1890,322.0,Somerst,2FmCon,Partial,342180
1610,1067,4,1,0,0.0,42.0,0,2000,2018,6,3,17871,668.0,NWAmes,2FmCon,AdjLand,273331
1611,3993,3,1,1,0.0,58.0,0,2019,2041,4,7,6578,2244.0,Timber,1Fam,AdjLand,604918
1612,1146,4,1,0,1.0,96.0,0,1989,2012,8,7,15797,2058.0,CollgCr,TwnhsI,AdjLand,358814
1613,3516,4,3,0,1.0,228.0,1,1909,1933,9,2,15611,1563.0,NWAmes,Duplx,Normal,547380
1614,3618,1,2,1,1.0,490.0,2,1950,1961,8,3,11236,2343.0,NoRidge,TwnhsE,Abnorml,771304
1615,771,4,3,0,1.0,691.0,3,1989,1989,8,2,3124,2073.0,NoRidge,2FmCon,Partial,490765
1616,1278,3,3,1,,475.0,2,1973,1980,9,7,19075,1018.0,NWAmes,1Fam,Abnorml,398896
1617,4074,1,3,1,0.0,415.0,2,1956,1979,4,3,14096,881.0,Timber,1Fam,AdjLand,611064
1618,2782,3,1,0,0.0,608.0,3,1953,1975,1,6,9350,2835.0,Mitchel,Duplx,Abnorml,417745
1619,1046,3,4,0,1.0,212.0,1,1949,1964,4,4,17296,2915.0,Mitchel,2FmCon,AdjLand,334895
1620,4962,1,1,1,0.0,670.0,3,1971,1971,8,1,16079,91.0,Mitchel,TwnhsE,Family,555210
1621,1692,5,1,0,1.0,,3,1921,1944,9,8,15565,2372.0,NAmes,TwnhsE,AdjLand,410903
1622,518,2,1,1,0.0,498.0,2,1963,1987,6,7,4606,398.0,SawyerW,2FmCon,Partial,204522
1623,4658,2,1,0,1.0,600.0,3,1925,1931,8,3,13207,2583.0,Somerst,Duplx,Partial,721858
1624,574,3,4,0,0.0,37.0,0,1983,2007,1,8,6787,1766.0,NAmes,2FmCon,AdjLand,185738
1625,2990,5,1,0,0.0,626.0,3,2006,2025,7,7,2951,2063.0,Somerst,TwnhsE,Alloca,554050
1626,4968,4,3,1,1.0,488.0,2,1962,1988,7,8,7754,2104.0,CollgCr,TwnhsE,Abnorml,681169
1627,3100,4,2,0,0.0,12.0,0,1947,1965,6,2,3424,1814.0,NoRidge,TwnhsE,Normal,634898
1628,3130,2,1,0,0.0,40.0,0,2015,2017,8,1,3457,752.0,NAmes,1Fam,Alloca,375381
1629,2246,5,2,1,1.0,486.0,2,1981,2000,5,1,14950,2421.0,CollgCr,2FmCon,AdjLand,469455
1630,1071,5,1,0,0.0,297.0,1,1952,1955,6,5,10783,1662.0,NAmes,TwnhsI,Normal,289908
1631,3077,3,2,0,1.0,291.0,1,1903,1910,7,8,8860,1635.0,Somerst,2FmCon,AdjLand,496344
1632,4537,3,2,0,0.0,265.0,1,1901,1927,8,9,5056,955.0,Veenker,1Fam,Normal,619805
1633,909,1,2,1,,616.0,3,1927,1956,3,9,15762,30.0,Crawfor,1Fam,AdjLand,277985
1634,4461,4,1,0,0.0,209.0,1,1929,1943,4,6,13232,1662.0,SawyerW,1Fam,Alloca,560061
1635,2367,5,3,0,1.0,41.0,0,1988,1996,5,6,12333,1035.0,CollgCr,TwnhsE,Normal,446100
1636,2912,3,3,1,0.0,247.0,1,1961,1972,3,3,5016,1977.0,NWAmes,1Fam,Alloca,438418
1637,1244,3,1,0,1.0,51.0,0,2022,2029,4,1,3785,1093.0,Timber,Duplx,Normal,299928
1638,3298,3,2,1,0.0,404.0,2,1966,1983,4,2,3784,2918.0,NWAmes,2FmCon,Abnorml,492101
1639,1320,1,1,1,1.0,667.0,3,2011,2023,4,1,1963,2042.0,Gilbert,1Fam,Alloca,300910
1640,1729,4,4,0,1.0,639.0,3,1967,1968,5,7,19428,1367.0,Mitchel,TwnhsI,Partial,405107
1641,3747,4,3,1,0.0,410.0,2,1944,1962,6,5,8303,2124.0,NoRidge,TwnhsE,Family,783861
1642,727,5,2,1,0.0,691.0,3,1987,2006,7,7,13677,1944.0,Somerst,TwnhsI,Family,381296
1643,2512,5,3,0,1.0,235.0,1,1955,1975,4,2,19671,1861.0,NridgHt,TwnhsI,Family,632163
1644,3175,3,3,0,1.0,423.0,2,1933,1961,9,9,18824,1734.0,ClearCr,TwnhsI,Normal,607336
1645,1094,5,3,0,1.0,49.0,0,1958,1979,5,7,7430,2795.0,NWAmes,TwnhsE,Abnorml,330261
1646,1826,3,1,0,1.0,495.0,2,1981,2001,8,9,10562,952.0,Blmngtn,Duplx,Abnorml,412834
1647,2045,4,4,0,0.0,482.0,2,1946,1952,2,6,10066,1297.0,NWAmes,TwnhsE,AdjLand,362812
1648,3486,4,4,1,1.0,9.0,0,1986,1999,2,4,2117,759.0,NWAmes,Duplx,Partial,409654
1649,4895,5,4,1,1.0,,2,2020,2033,5,6,15713,1708.0,NAmes,1Fam,Alloca,646707
1650,4263,4,4,1,1.0,466.0,2,1950,1978,4,6,12125,2963.0,Mitchel,2FmCon,Abnorml,573966
1651,1353,1,4,0,0.0,288.0,1,1936,1950,5,2,8371,1825.0,CollgCr,Duplx,Abnorml,326237
1652,581,1,3,1,0.0,496.0,2,1949,1969,2,1,11829,620.0,Mitchel,1Fam,AdjLand,178537
1653,733,3,1,0,0.0,274.0,1,2003,2019,5,6,15105,2764.0,NoRidge,TwnhsI,AdjLand,420428
1654,3180,3,2,0,1.0,265.0,1,1922,1923,7,1,1777,2370.0,Gilbert,TwnhsI,Alloca,455949
1655,1203,4,1,1,0.0,35.0,0,2019,2047,8,1,13451,1320.0,Crawfor,Duplx,Abnorml,354675
1656,1540,3,1,0,1.0,289.0,1,1950,1970,3,1,17432,439.0,NAmes,Duplx,AdjLand,265976
1657,4313,3,3,1,1.0,694.0,3,2003,2009,4,6,14938,1207.0,Crawfor,TwnhsI,Family,650369
1658,4432,5,3,0,0.0,699.0,3,1996,1997,6,9,12969,2413.0,StoneBr,Duplx,AdjLand,800000
1659,4275,2,2,0,0.0,495.0,2,1996,2024,6,5,3175,1731.0,Gilbert,TwnhsE,Family,586115
1660,1641,3,3,1,0.0,464.0,2,2011,2020,8,2,15276,557.0,NAmes,Duplx,Partial,346444
1661,3288,3,1,0,1.0,495.0,2,1922,1922,4,5,15387,475.0,NoRidge,2FmCon,Normal,634056
1662,3248,3,1,0,1.0,278.0,1,1973,1991,7,5,10637,2901.0,NoRidge,TwnhsE,Alloca,733667
1663,1333,5,4,0,0.0,,1,1912,1912,9,6,12279,1341.0,Blmngtn,1Fam,Partial,383738
1664,2990,5,2,1,0.0,403.0,2,1936,1942,3,4,12940,2057.0,CollgCr,2FmCon,Normal,497654
1665,2863,3,2,1,0.0,698.0,3,1904,1930,9,5,3740,1081.0,CollgCr,TwnhsE,Normal,487668
1666,2282,3,2,0,1.0,242.0,1,1983,1984,4,3,6263,270.0,NridgHt,TwnhsE,Abnorml,465693
1667,3882,3,1,0,1.0,487.0,2,1974,1996,4,9,16157,1235.0,CollgCr,TwnhsI,Abnorml,553580
1668,3549,1,3,0,0.0,228.0,1,1991,2009,7,5,19514,2079.0,CollgCr,TwnhsE,Alloca,605041
1669,2896,3,3,1,0.0,236.0,1,1921,1930,7,3,6496,1000.0,SawyerW,1Fam,AdjLand,417937
1670,3765,2,3,0,0.0,282.0,1,1940,1948,6,1,8913,1810.0,Somerst,TwnhsI,Abnorml,555556
1671,3933,1,2,1,1.0,52.0,0,1983,1997,3,7,18432,1314.0,Somerst,Duplx,Normal,547332
1672,3051,1,3,1,1.0,267.0,1,2001,2016,1,4,4503,1012.0,NridgHt,1Fam,Normal,516358
1673,1704,3,4,0,0.0,432.0,2,2008,2034,10,3,6331,765.0,CollgCr,Duplx,Family,404316
1674,3912,1,3,1,1.0,461.0,2,1909,1916,9,5,2534,782.0,Blmngtn,1Fam,Partial,523221
